ID,ScriptName,CNName,FirstName,SecondName,EnglishName,ClanID,CultureID,GenerateType,Gender,BirthYear,BeginYear,DieYear,DieReason,FatherName,GrandFatherName,KinsName,JobTendency,JobCompatibility,FriendCompatibility,Temper,Spirit,Ism,ActStyle,theImportanceOfFriendship,Ambition,DesireType,Desire,AlcoholDesire,Origin,WeaponDesire,CommandValue,ForceValue,GovernValue,WisdomValue,CharmValue,SoldierSkill,MountSkill,GunSkill,NavySkill,ArcherSkill,CombatSkill,MilitarySkill,NinjaSkill,BuildSkill,FarmSkill,MineSkill,ArthmeticSkill,EtiquetteSkill,DebateSkill,TeaSkill,MedicalSkill,WarCard,FightCard,TitleCard,IntimacyGet,CombineGet,EventGet,Appear_1549,Name_1549,Identity_1549,CareerStance_1549,Kingdom_1549,City_1549,School_1549,Appear_1554,Name_1554,Identity_1554,CareerStance_1554,Kingdom_1554,City_1554,School_1554,Appear_1560,Name_1560,Identity_1560,CareerStance_1560,Kingdom_1560,City_1560,School_1560,Appear_1568,Name_1568,Identity_1568,CareerStance_1568,Kingdom_1568,City_1568,School_1568,Appear_1575,Name_1575,Identity_1575,CareerStance_1575,Kingdom_1575,City_1575,School_1575,Appear_1582,Name_1582,Identity_1582,CareerStance_1582,Kingdom_1582,City_1582,School_1582,Appear_1584,Name_1584,Identity_1584,CareerStance_1584,Kingdom_1584,City_1584,School_1584,Appear_1598,Name_1598,Identity_1598,CareerStance_1598,Kingdom_1598,City_1598,School_1598,Appear_dream1560,Name_dream1560,Identity_dream1560,CareerStance_dream1560,Kingdom_dream1560,City_dream1560,School_dream1560,,
lord_1_soga_rimigiemon,蘇我理右衛門,苏我理右卫门,苏我,理右卫门,Soga Rimigiemon,clan_soga_1,neutral_culture,基于分组自动创建家族,1,1572,1582,1636,病死,,,,武将以外优先,50,50,普通,普通,现实,慎重,普通,75,南蛮物,贪心,嗜酒如命,其他,枪,46,47,71,66,67,1,1,1,1,0,0,1,0,3,1,4,3,1,2,2,1,无,拔突，丢钱,无,一般条件,,,未登场,苏我理右卫门,浪人,其他,无,石山之町,无,未登场,苏我理右卫门,浪人,其他,无,石山之町,无,未登场,苏我理右卫门,浪人,其他,无,石山之町,无,未登场,苏我理右卫门,浪人,其他,无,石山之町,无,未登场,苏我理右卫门,浪人,其他,无,石山之町,无,已登场,苏我理右卫门,浪人,其他,无,石山之町,无,已登场,苏我理右卫门,浪人,其他,无,石山之町,无,已登场,苏我理右卫门,浪人,其他,无,大坂之町,无,已登场,苏我理右卫门,浪人,其他,无,油津之町,无,,
lord_1_matsushita_tsunekiyo,松下常慶,松下常庆,松下,常庆,Matsushita Tsunekiyo,clan_matsushita_1,tosan,基于分组自动创建家族,1,1558,1572,1624,病死,,,,武将以外优先,90,90,普通,普通,普通,普通,重视情义,30,书籍,无欲,嗜酒如命,源氏,锁镰,61,75,54,52,66,3,3,2,1,0,3,1,4,2,2,3,2,0,1,0,3,千里眼术，幻惑之术，雷爆之术,强袭，连续斩，拔突，二连苦无，半月，千鸟，刚力，铁壁，伤药，蛇咬,无,一般条件,,,未登场,松下常庆,浪人,其他,无,滨松之町,无,未登场,松下常庆,浪人,其他,无,滨松之町,无,未登场,松下常庆,浪人,其他,无,滨松之町,无,未登场,松下常庆,浪人,其他,无,滨松之町,无,已登场,松下常庆,浪人,其他,无,滨松之町,无,已登场,松下常庆,浪人,其他,无,滨松之町,无,已登场,松下常庆,浪人,其他,无,滨松之町,无,已登场,松下常庆,浪人,其他,无,滨松之町,无,已登场,松下常庆,伙计,直臣,鱼屋,严岛之町,无,,
lord_1_manase_gensaku,曲直瀬玄朔,曲直濑玄朔,曲直濑,玄朔,Manase Gensaku,clan_manase_1,neutral_culture,基于分组自动创建家族,1,1549,1563,1632,病死,,,,武将以外优先,10,10,温和,普通,普通,慎重,重视情义,20,书籍,普通,滴酒不沾,其他,枪,36,37,66,50,82,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,4,无,拔突，伤药，止血，丢钱,无,一般条件,,,未登场,曲直濑玄朔,浪人,其他,无,京之町,无,未登场,曲直濑玄朔,浪人,其他,无,京之町,无,未登场,曲直濑玄朔,浪人,其他,无,京之町,无,已登场,曲直濑玄朔,浪人,其他,无,京之町,无,已登场,曲直濑玄朔,浪人,其他,无,京之町,无,已登场,曲直濑玄朔,浪人,其他,无,京之町,无,已登场,曲直濑玄朔,浪人,其他,无,京之町,无,已登场,曲直濑玄朔,浪人,其他,无,京之町,无,已登场,曲直濑玄朔,浪人,其他,无,津山之町,无,,
lord_1_saegusa_masatada,三枝昌貞,三枝昌贞,三枝,昌贞,Saegusa Masatada,clan_saegusa_1,tosan,基于分组自动创建家族,1,1537,1551,1575,战死,,,,只限武将,65,65,普通,勇敢,普通,轻率,普通,55,武具,普通,普通,其他,枪,70,63,33,47,61,2,3,0,0,0,1,2,0,0,1,0,0,1,2,0,0,无,拔突，粘花，刚力，辱骂,无,无要求,,,未登场,三枝昌贞,侍大将,直臣,武田家,踯躅崎馆,无,已登场,三枝昌贞,侍大将,直臣,武田家,踯躅崎馆,无,已登场,三枝昌贞,侍大将,直臣,武田家,踯躅崎馆,无,已登场,三枝昌贞,侍大将,直臣,武田家,踯躅崎馆,无,已登场,三枝昌贞,侍大将,直臣,武田家,踯躅崎馆,无,已死亡,三枝昌贞,无效,无效,无,无效,无,已死亡,三枝昌贞,无效,无效,无,无效,无,已死亡,三枝昌贞,无效,无效,无,无效,无,已登场,三枝昌贞,部将,直臣,三刀屋家,骏府城,无,,
lord_1_ishida_masazumi,石田正澄,石田正澄,石田,正澄,Ishida Masazumi,clan_ishida_1,kinai,基于分组自动创建家族,1,1556,1570,1600,战死,石田三成父,,石田三成,全职种,20,20,温和,普通,普通,慎重,重视情义,40,书籍,无欲,滴酒不沾,平氏,刀剑,33,26,60,75,77,1,1,0,0,1,0,2,0,1,3,2,3,3,2,1,0,无,拔突，丢钱,能吏,无要求,,,未登场,石田正澄,浪人,其他,无,今滨之町,无,未登场,石田正澄,浪人,其他,无,今滨之町,无,未登场,石田正澄,浪人,其他,无,今滨之町,无,未登场,石田正澄,浪人,其他,无,今滨之町,无,已登场,石田正澄,足轻组头,陪臣（羽柴秀吉）,织田家,长滨城,无,已登场,石田正澄,足轻组头,陪臣（羽柴秀吉）,织田家,姬路城,无,已登场,石田正澄,足轻组头,陪臣（石田三成）,羽柴家,石山本愿寺,无,已登场,石田正澄,部将,直臣,丰臣家,大坂城,无,已登场,石田正澄,浪人,其他,无,尾道之町,无,,
lord_1_ichiyanagi_naomori,一柳直盛,一柳直盛,一柳,直盛,Ichiyanagi Naomori,clan_ichiyanagi_1,neutral_culture,基于分组自动创建家族,1,1564,1578,1636,病死,一柳直高,,一柳直末,只限武将,0,95,性急,勇敢,现实,普通,不重情义,70,武具,贪心,嗜酒如命,其他,枪,65,53,52,44,37,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,无,拔突，卷枪，铁壁,无,无要求,,,未登场,一柳直盛,浪人,其他,无,石山之町,无,未登场,一柳直盛,浪人,其他,无,石山之町,无,未登场,一柳直盛,浪人,其他,无,石山之町,无,未登场,一柳直盛,浪人,其他,无,石山之町,无,未登场,一柳直盛,浪人,其他,无,石山之町,无,已登场,一柳直盛,浪人,其他,无,石山之町,无,已登场,一柳直盛,足轻组头,直臣,羽柴家,石山本愿寺,无,已登场,一柳直盛,浪人,其他,无,大坂之町,无,已登场,一柳直盛,部将,直臣,一宫家,春日山城,无,,
lord_1_komai_takushiro,駒井高白斎,驹井高白斋,驹井高,白斋,Komai Takushiro,clan_komai_1,tosan,基于分组自动创建家族,1,1512,1549,1562,病死,,,,全职种,62,62,普通,普通,普通,慎重,重视情义,55,书籍,普通,普通,源氏,刀剑,66,50,79,64,67,1,1,0,0,1,0,1,0,0,2,0,1,2,2,1,0,无,强袭,雄辩,一般条件,,,已登场,驹井高白斋,部将,直臣,武田家,踯躅崎馆,无,已登场,驹井高白斋,部将,直臣,武田家,踯躅崎馆,无,已登场,驹井高白斋,部将,直臣,武田家,踯躅崎馆,无,已死亡,驹井高白斋,无效,无效,无,无效,无,已死亡,驹井高白斋,无效,无效,无,无效,无,已死亡,驹井高白斋,无效,无效,无,无效,无,已死亡,驹井高白斋,无效,无效,无,无效,无,已死亡,驹井高白斋,无效,无效,无,无效,无,已登场,驹井高白斋,家老,直臣,白石家,白地城,无,,
lord_1_kamada_masatoshi,鐮田政年,镰田政年,镰田,政年,Kamada Masatoshi,clan_kamada_1,saikai,基于分组自动创建家族,1,1514,1549,1583,病死,,,,只限武将,30,30,普通,普通,普通,慎重,重视情义,71,南蛮物,贪心,嗜酒如命,藤原氏,刀剑,63,61,33,63,62,2,1,2,1,0,2,1,0,0,2,0,0,0,2,0,0,齐攻,强袭，连续斩，拔突，铁壁，辱骂,无,无要求,,,已登场,镰田政年,部将,直臣,岛津家,内城,无,已登场,镰田政年,部将,直臣,岛津家,内城,无,已登场,镰田政年,部将,直臣,岛津家,内城,无,已登场,镰田政年,部将,直臣,岛津家,内城,无,已登场,镰田政年,部将,直臣,岛津家,内城,无,已登场,镰田政年,部将,直臣,岛津家,内城,无,已死亡,镰田政年,无效,无效,无,无效,无,已死亡,镰田政年,无效,无效,无,无效,无,已登场,镰田政年,浪人,其他,无,仓敷之町,无,,
lord_1_shimizu_kageharu,清水景治,清水景治,清水,景治,Shimizu Kageharu,clan_shimizu_1,sanyo,基于分组自动创建家族,1,1571,1585,1649,病死,清水宗治,,清水宗治,全职种,40,40,普通,胆小,理想,慎重,重视情义,51,艺术品,普通,普通,其他,刀剑,58,62,68,52,74,1,0,0,2,0,1,2,0,0,0,0,3,0,1,2,0,无,强袭，丢钱,无,无要求,,,未登场,清水景治,足轻组头,陪臣（清水宗治）,毛利家,吉田郡山城,无,未登场,清水景治,足轻组头,陪臣（清水宗治）,毛利家,吉田郡山城,无,未登场,清水景治,足轻组头,陪臣（清水宗治）,毛利家,吉田郡山城,无,未登场,清水景治,足轻组头,陪臣（清水宗治）,毛利家,吉田郡山城,无,未登场,清水景治,足轻组头,陪臣（清水宗治）,毛利家,备中高松城,无,未登场,清水景治,足轻组头,陪臣（清水宗治）,毛利家,备中高松城,无,未登场,清水景治,足轻组头,直臣,毛利家,吉田郡山城,无,已登场,清水景治,足轻大将,直臣,毛利家,广岛城,无,已登场,清水景治,水夫头,直臣,淡路水军,洲本之砦,无,,
lord_1_chijiwa_migeiru,千々石ミゲル,千千石米格尔,千千石,米格尔,Chijiwa Migeiru,clan_chijiwa_1,saikai,基于分组自动创建家族,1,1569,1583,1633,病死,,,,全职种,70,70,普通,胆小,现实,慎重,普通,63,南蛮物,普通,普通,藤原氏,刀剑,34,26,52,65,67,0,0,0,0,0,0,0,0,2,1,0,2,3,3,0,1,加护,强袭,无,一般条件,,,未登场,千千石米格尔,足轻组头,陪臣（大村纯忠）,龙造寺家,大村城,无,未登场,千千石米格尔,足轻组头,陪臣（大村纯忠）,龙造寺家,大村城,无,未登场,千千石米格尔,足轻组头,陪臣（大村纯忠）,龙造寺家,大村城,无,未登场,千千石米格尔,足轻组头,陪臣（大村纯忠）,龙造寺家,大村城,无,未登场,千千石米格尔,足轻组头,陪臣（大村纯忠）,龙造寺家,大村城,无,已登场,千千石米格尔,足轻组头,陪臣（大村纯忠）,龙造寺家,大村城,无,已登场,千千石米格尔,足轻组头,陪臣（大村纯忠）,龙造寺家,佐嘉城,无,已登场,千千石米格尔,浪人,其他,无,平户之町,无,已登场,千千石米格尔,部将,直臣,千家,海津城,无,,
lord_1_yasuke,弥助,弥助,,弥助,Yasuke,clan_oda_1,kinai,手工设定,1,1555,1620,1635,战死,,,,全职种,0,0,普通,勇敢,理想,轻率,普通,85,武具,贪心,嗜酒如命,其他,火绳枪,40,88,8,32,50,3,2,3,2,0,3,0,0,0,0,0,0,0,0,0,0,无,强袭，连续斩，拔突，急所击，二挺击，刚力，铁壁,无,一般条件,,,未登场,弥助,浪人,其他,无,京之町,无,未登场,弥助,浪人,其他,无,京之町,无,未登场,弥助,浪人,其他,无,京之町,无,未登场,弥助,浪人,其他,无,京之町,无,未登场,弥助,浪人,其他,无,京之町,无,未登场,弥助,浪人,其他,无,京之町,无,已登场,弥助,浪人,其他,无,鹿儿岛之町,无,已登场,弥助,浪人,其他,无,鹿儿岛之町,无,已登场,弥助,浪人,其他,无,鹿岛之町,无,,
lord_1_miura_anjin,三浦按針,三浦按针,三浦,按针,Miura Anjin,clan_miura_1,neutral_culture,基于分组自动创建家族,1,1564,1600,1620,病死,,,,全职种,50,50,普通,胆小,现实,慎重,普通,60,南蛮物,普通,嗜酒如命,其他,火绳枪,54,79,57,52,85,1,2,3,4,0,0,1,0,2,0,3,4,1,3,0,2,水上拖延，水上禁行，加护,拔突，急所击，丢钱，贿赂,无,一般条件,,,未登场,三浦按针,浪人,其他,无,府内之町,无,未登场,三浦按针,浪人,其他,无,府内之町,无,未登场,三浦按针,浪人,其他,无,府内之町,无,未登场,三浦按针,浪人,其他,无,府内之町,无,未登场,三浦按针,浪人,其他,无,府内之町,无,未登场,三浦按针,浪人,其他,无,府内之町,无,未登场,三浦按针,浪人,其他,无,府内之町,无,未登场,三浦按针,浪人,其他,无,府内之町,无,已登场,三浦按针,家老,直臣,三刀屋家,骏府城,无,,
prounon_main_hero,主人公,主人公,,主人公,prounon_main_hero,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pronoun_main_hero_wife,主人公妻,主人公妻,,主人公妻,pronoun_main_hero_wife,clan_japanese_1,neutral_culture,手工设定,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pronoun_main_hero_boss,主人公當主,主人公当主,,主人公当主,pronoun_main_hero_boss,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prounon_none,無效,无效,,无效,prounon_none,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prounon_occur_character,發生人物,发生人物,,发生人物,prounon_occur_character,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prounon_target_character,目標人物,目标人物,,目标人物,prounon_target_character,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_hogo,保鏢,保镖,,保镖,Hogo,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_shougun,備大將,备大将,,备大将,Shougun,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_souryo,僧侶,僧侣,,僧侣,Souryo,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_kuge,公家,公家,,公家,Kuge,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_swordteki,剣術的師範,剑术的师范,,剑术的师范,SwordTeki,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_kenjutsu_shihan-dai,劍術師範代,剑术师范代,,剑术师范代,Kenjutsu Shihan-dai,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_koushinminister,功勳家臣,功勋家臣,,功勋家臣,KoushinMinister,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_koushinvassal,功勳陪臣,功勋陪臣,,功勋陪臣,KoushinVassal,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_hakkotsu_tsuukon,博古通今的老人,博古通今的老人,,博古通今的老人,Hakkotsu Tsuukon no Roujin,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_shounin,商人,商人,,商人,Shounin,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_onna_shinobi,女忍者,女忍者,,女忍者,Onna Shinobi,clan_japanese_1,neutral_culture,手工设定,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_koshou,小姓,小姓,,小姓,Koshou,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_gyoushounin,行商人,行商人,,行商人,Gyoushounin,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_ashigarusoldier,足輕,足轻,,足轻,AshigaruSoldier,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_nomin_onna,農民女,农民女,,农民女,Nomin Onna,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_nomin_otoko,農民男,农民男,,农民男,Nomin Otoko,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_sakaba_no,酒場的老闆娘,酒场的老板娘,,酒场的老板娘,Sakaba no Okami,clan_japanese_1,neutral_culture,手工设定,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_umaya_no,馬屋的老闆,马屋的老板,,马屋的老板,Umaya no Teishu,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_kaizoku,海賊,海贼,,海贼,Kaizoku,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_isha,醫者,医者,,医者,Isha,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_archerteki,槍術的師範,枪术的师范,,枪术的师范,ArcherTeki,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_buryoku_kashin,武力家臣,武力家臣,,武力家臣,Buryoku Kashin,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_buryoku_baishin,武力陪臣,武力陪臣,,武力陪臣,Buryoku Baishin,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_hanyou_onna,泛用女忍者,泛用女忍者,,泛用女忍者,Hanyou Onna Shinobi,clan_japanese_1,neutral_culture,手工设定,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_gaikou_kashin,外交家臣,外交家臣,,外交家臣,Gaikou Kashin,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_gaikou_baishin,外交陪臣,外交陪臣,,外交陪臣,Gaikou Baishin,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_yadoya_no,宿屋的老闆娘,宿屋的老板娘,,宿屋的老板娘,Yadoya no Okami,clan_japanese_1,neutral_culture,手工设定,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_ninja,忍者,忍者,,忍者,Ninja,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_tabibito,旅人,旅人,,旅人,Tabibito,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_choumin_onna,町民女,町民女,,町民女,Choumin Onna,clan_japanese_1,neutral_culture,手工设定,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lord_1_choumin_otoko,町民男,町民男,,町民男,Choumin Otoko,clan_japanese_1,neutral_culture,手工设定,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
